CODELIEU;NUM_OCCUPANT;CODE_HEURE;ACTIV_A;ACTIV_B;ACTIV_C;FUM_VOUS;AUTR_FUM;PROD1;PROD2;PROD3;PROD4;PROD5;PROD6;PROD7;PROD8
01-M001;1;V_0001;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0002;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0003;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0004;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0005;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0006;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0007;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0008;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0009;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0010;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0011;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0012;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0013;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0014;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0015;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0016;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0017;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_0018;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1001;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1002;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1003;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1004;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1005;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1006;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1007;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1008;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1009;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1010;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1011;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1012;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1013;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1014;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1015;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1016;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1017;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1018;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1019;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1020;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1021;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1022;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1023;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1024;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1025;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1026;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1027;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1028;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1029;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1030;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1031;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1032;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1033;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1034;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1035;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1036;20;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1037;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1038;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1039;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1040;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1041;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1042;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1043;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1044;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1045;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1046;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1047;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1048;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1049;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1050;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1051;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1052;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1053;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1054;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1055;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1056;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1057;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1058;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1059;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1060;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1061;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1062;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1063;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1064;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1065;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1066;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1067;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1068;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1069;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1070;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1071;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1072;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1073;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1074;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1075;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1076;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1077;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1078;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1079;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1080;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1081;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1082;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1083;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1084;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1085;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1086;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1087;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1088;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1089;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1090;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1091;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1092;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1093;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1094;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1095;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1096;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1097;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1098;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1099;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1100;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1101;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1102;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1103;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1104;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1105;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1106;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1107;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1108;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1109;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1110;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1111;67;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1112;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1113;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1114;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1115;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1116;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1117;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1118;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1119;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1120;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1121;56;NA;NA;0;0;25;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1122;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1123;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1124;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1125;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1126;13;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1127;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1128;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1129;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1130;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1131;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1132;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1133;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1134;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1135;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1136;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1137;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1138;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1139;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1140;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1141;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1142;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1143;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;1;V_1144;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0001;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0002;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0003;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0004;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0005;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0006;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0007;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0008;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0009;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0010;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0011;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0012;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0013;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0014;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0015;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0016;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0017;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_0018;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1001;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1002;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1003;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1004;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1005;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1006;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1007;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1008;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1009;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1010;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1011;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1012;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1013;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1014;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1015;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1016;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1017;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1018;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1019;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1020;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1021;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1022;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1023;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1024;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1025;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1026;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1027;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1028;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1029;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1030;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1031;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1032;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1033;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1034;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1035;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1036;1;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1037;26;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1038;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1039;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1040;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1041;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1042;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1043;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1044;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1045;56;113;NA;0;0;25;16;NA;NA;NA;NA;NA;NA
01-M001;2;V_1046;56;113;NA;0;0;25;16;NA;NA;NA;NA;NA;NA
01-M001;2;V_1047;56;113;NA;0;0;25;16;NA;NA;NA;NA;NA;NA
01-M001;2;V_1048;56;113;NA;0;0;25;16;NA;NA;NA;NA;NA;NA
01-M001;2;V_1049;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1050;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1051;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1052;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1053;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1054;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1055;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1056;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1057;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1058;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1059;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1060;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1061;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1062;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1063;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1064;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1065;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1066;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1067;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1068;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1069;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1070;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1071;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1072;26;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1073;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1074;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1075;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1076;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1077;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1078;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1079;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1080;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1081;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1082;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1083;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1084;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1085;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1086;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1087;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1088;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1089;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1090;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1091;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1092;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1093;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1094;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1095;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1096;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1097;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1098;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1099;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1100;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1101;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1102;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1103;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1104;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1105;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1106;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
01-M001;2;V_1107;2;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
